"AUTHOR_ID"	"AUTHOR_NAME"	"AUTHOR_SUMMARY"
"1023163"	"ইন্দিরা গোস্বামী"	
"1023164"	"শম্ভুনাথ চক্রবর্তী"	
"1023165"	"সিদ্ধার্থ চক্রবর্তী"	
"1023166"	"বুদ্ধদেব মুখোপাধ্যায়"	
"1023167"	"অপু"	
"1023168"	"ধ্রুবজ্যোতি বরা"	
"1023169"	"অঞ্জনা চক্রবর্তী"	
"1023170"	"পৃথ্বীশ গজী"	
"1023171"	"বিজয় পাল"	
"1023172"	"দেবব্রত সরকার"	
"1023173"	"সুস্মিতা গঙ্গোপাধ্যায়"	
"1023174"	"সৌভিক গুহ সরকার"	
"1023175"	"সুরজিৎ বসু"	
"1023176"	"স্নেহেন্দু মাইতি"	
"1023177"	"মলয় দাশগুপ্ত"	
"1023178"	"বিজয়রাম সেন"	
"1023179"	"ইন্দ্রানী লস্কর"	
"1023180"	"দীপংকর রায়"	
"1023181"	"দ্বিজেন্দ্র নাথ বসু"	
"1023182"	"জয়া চৌধুরী"	
"1023183"	"জটিলেশ্বর মুখোপাধ্যায়"	
"1023184"	"রত্না ভট্টাচার্য"	
"1023185"	"শক্তিপদ ভট্টাচার্য্য"	
"1023186"	"প্রীতীশ কর"	
"1023187"	"চিরঞ্জয় চক্রবর্তী"	
"1023188"	"গৌর বৈরাগী"	
"1023189"	"দেবপ্রসাদ দাস"	
"1023190"	"বিপদভঞ্জন বিশ্বাস"	
"1023191"	"অমিতাভ মৈত্র"	
"1023192"	"পুষ্পল মুখোপাধ্যায়"	
"1023193"	"অনাময় কালিন্দী"	
"1023194"	"জহরলাল ধর"	
"1023195"	"দেবনারায়ণ চক্রবর্তী"	
"1023196"	"মহেন্দ্রচন্দ্র রায়"	
"1023197"	"ফাল্গুনী চট্টোপাধ্যায়"	
"1023198"	"পিয়ের লোটি"	
"1023199"	"শঙ্খনীল ঘোষাল"	
"1023200"	"শ্যামসুন্দর মুখোপাধ্যায়"	
"1023201"	"আলোক বসু"	
"1023202"	"সুখেন্দু বন্দ্যোপাধ্যায়"	
"1023203"	"সুব্রত গঙ্গোপাধ্যায়"	
"1023204"	"রত্নমালা দেবি"	
"1023205"	"শারদামঞ্জরী দত্ত"	
"1023206"	"রামশংকর মুখোপাধ্যায়"	
"1023207"	"শ্যামলী মিত্র"	
"1023208"	"সত্যবান মিত্র"	
"1023209"	"মনোমোহন গঙ্গোপাধ্যায়"	
"1023210"	"দময়ন্তী দাশগুপ্ত"	
"1023211"	"পৃথ্বীজিৎ চক্রবর্তী"	
"1023212"	"মহুয়া মল্লিক"	
"1023213"	"অশোক মজুমদার"	
"1023214"	"ইন্দ্রাণী সেনগুপ্ত"	
"1023215"	"উজ্জ্বল সিংহ"	
"1023216"	"উৎপল ফকির"	
"1023217"	"এমিল জোলা"	
"1023218"	"কৌশিকী দাশগুপ্ত"	
"1023219"	"স্বপন দাস"	
"1023220"	"দিলীপ কুমার মিত্র"	
"1023221"	"তরুন কুমার দাস"	
"1023222"	"শঙ্খশুভ্র দেববর্মন"	
"1023223"	"মৃণাল দে"	
"1023224"	"স্বপন দাসরবীন্দ্র"	
"1023225"	"কল্পনা রায়"	
"1023226"	"দীপায়ন ভট্টাচার্য"	
"1023227"	"অমল মোদক"	
"1023228"	"অমৃত রেণু ঘোষ"	
"1023229"	"অগ্নিদীপ্ত সেনশর্মা"	
"1023230"	"অপূর্ব দে"	
"1023231"	"নির্মাল্য মল্লিক"	
"1023232"	"বিশ্বনাথ পাকড়াশি"	
"1023233"	"বেলা মুখোপাধ্যায়"	
"1023234"	"বসন্ত ভট্টাচার্য"	
"1023235"	"মণিরত্ন মুখোপাধ্যায়"	
"1023236"	"দেবকুমার সোম"	
"1023237"	"দেবপ্রিয়া চট্টোপাধ্যায়"	
"1023238"	"প্রশান্ত দাঁ"	
"1023239"	"ভবতারন দত্ত"	
"1023240"	"পবন সাহা"	
"1023241"	"অরুণেন্দু বন্দ্যোপাধ্যায়"	
"1023242"	"দীপঙ্কর সেন"	
"1023243"	"সুবীর ঘোষ"	
"1023244"	"নিভা দে"	
"1023245"	"পঞ্চতপা"	
"1023246"	"প্রণবকুমার চট্টোপাধ্যায়"	
"1023247"	"পুষ্পিত মুখোপাধ্যায়"	
"1023248"	"বুলবুলি বন্দ্যোপাধ্যায়"	
"1023249"	"মুক্তি তারণ"	
"1023250"	"মীনাক্ষী চট্টোপাধ্যায়"	
"1023251"	"রঞ্জনা রায়"	
"1023252"	"লোকনাথ ঘোষ"	
"1023253"	"শুভঙ্কর ঘোষ"	
"1023254"	"সুকান্ত দাশ"	
"1023255"	"সুদীপ সরকার"	
"1023256"	"সুব্রত চট্টোপাধ্যায়"	
"1023257"	"সমীরণ পাল"	
"1023258"	"আবুল কামাল"	
"1023259"	"কাজী ইমরান"	
"1023260"	"প্রফেসর গোলাম মোস্তফা"	
"1023261"	"মাওলানা আব্দুর রহমান মোহাম্মদ হানিফ"	
"1023262"	"মাওলানা ইলিয়াস ঘুম্মান"	
"1023263"	"শাহতাব হোসেন খান সোহেল"	
"1023264"	"আতাউল হক সিদ্দিকী"	
"1023265"	"রেজাউর রহমান উৎপল"	
"1023266"	"এডভোকটে নূর নবী"	
"1023267"	"মোঃ মাজিজুর রহমান"	
"1023268"	"এক্সিলেন্ট পাবলিকেশন্স"	
"1023269"	"মাকতাবাতুল ইলিয়াস"	
"1022473"	"লিলীপ গঙ্গোপাধ্যায়"	
"1022474"	"মীণাক্ষী সিংহ"	
"1022475"	"শতরূপা সেনগুপ্ত"	
"1022476"	"রানা দাস"	
"1022477"	"কেতকি বিশ্বাস"	
"1022478"	"স্বপনকুমার দে"	
"1022479"	"হাশমাৎ আলি"	
"1022480"	"স্বপন পাত্র"	
"1022481"	"ত্রৈলোক্য নাথ মুখোপাধ্যায়"	
"1022482"	"যুথিকা বুক স্টল"	
"1022483"	"শান্তনু বসু"	
"1022484"	"রামমোহন চক্রবর্তী"	
"1022485"	"সেন"	
"1022486"	"অমিতাভ গঙ্গোপাধ্যায়"	
"1022487"	"সুখেন্দু রায়"	
"1022488"	"স্বপন কুমার দেব"	
"1022489"	"তারাপদ সাঁতরা"	
"1022490"	"কানাইলাল দাস"	
"1022491"	"কৃষ্ণেন্দু রায়"	
"1022492"	"জাহাঙ্গীর আলি"	
"1022493"	"সৌম্যশান্ত শাসমল"	
"1022494"	"সমরেন্দ্রনাথ খাঁড়া"	
"1022495"	"শচীদুলাল চট্টোপাধ্যায়"	
"1022496"	"সেন ও চক্রবর্তী"	
"1022497"	"চন্দা পারিয়া"	
"1022498"	"সেখ জাহাঙ্গীর আলি"	
"1022499"	"কিশোর ধাড়া"	
"1022500"	"কল্যান জানা"	
"1022501"	"প্রতিমা ঘোষ"	
"1022502"	"মিহির কর্মকার"	
"1022503"	"সন্তোষ কুমার ব্রহ্ম"	
"1022504"	"আমিত ভাদুড়ী"	
"1022505"	"রনজিৎ গুহ"	
"1022506"	"অচিন্ত্য সরকার"	
"1022507"	"গীতা সোম"	
"1022508"	"চার্লস ডারউইন"	
"1022509"	"সিগমুন্ড ফ্রয়েড"	
"1022510"	"ভবসিন্ধু গায়েন"	
"1022511"	"নির্মল বেরা"	
"1022512"	"এডওয়ার্ড ওয়েস্টারমার্ক"	
"1022513"	"লুইজি বার্ত্তোলিনি"	
"1022514"	"নারায়ণ সেন"	
"1022515"	"ডব্লিউ সামারসেট মম"	
"1022516"	"রূপময় পাল"	
"1022517"	"হারবার্ট রিড"	
"1022518"	"মীরাবাঈ"	
"1022519"	"গৌরহরি গায়েন"	
"1022520"	"শিবাদিত্য দাশগুপ্ত"	
"1022521"	"নন্দগোপাল বিশ্বাস"	
"1022522"	"কিরণ শঙ্কর মৈত্র"	
"1022523"	"সত্যচরণ সেন"	
"1022524"	"চরকসংহিতা"	
"1022525"	"লিওনার্দো দা ভিঞ্চি"	
"1022526"	"সলিল সাহা"	
"1022527"	"প্রণব কুমার পট্টনায়ক"	
"1022528"	"সুভাষ চন্দ্র মুখোপাধ্যায়"	
"1022529"	"বিদ্যুৎ কুমার নাগ"	
"1022530"	"ভি. গর্ডন চিল্ড"	
"1022531"	"নারায়ণ সামাট"	
"1022532"	"আনা ফ্রাঙ্ক"	
"1022533"	"লুইস হেনরি মর্গান"	
"1022534"	"মহারাণি গায়েত্রী দেবী"	
"1022535"	"প্রদীপ দাস"	
"1022536"	"গিরিজাশংকর রায়"	
"1022537"	"মদনমোহন কর্মকার"	
"1022538"	"অশোক কুমার দাস"	
"1022539"	"বাসুদেব পাল"	
"1022540"	"বিপ্লব কুমার চট্টোপাধ্যায়"	
"1022541"	"মঞ্জুলা বেরা"	
"1022542"	"মনিকা ঘোষ"	
"1022543"	"অজিত ত্রিবেদী"	
"1022544"	"সুদীপ্তা বসু"	
"1022545"	"মলয় দাস"	
"1022546"	"ত্রিনাথ পাবলিকেশন"	
"1022547"	"সুদীপা সরকার"	
"1022548"	"দত্ত এন্ড দত্ত"	
"1022549"	"শিবপ্রসাদ ভট্টাচার্য"	
"1022550"	"রবীন্দ্রকুমার চক্রবর্তী"	
"1022551"	"সেন অ্যাণ্ড রায়"	
"1022552"	"দত্ত এবং দত্ত"	
"1022553"	"পিনাকীশঙ্কর মণ্ডল"	
"1022554"	"হরিহর সাহা"	
"1022555"	"রবীন্দ্র কিশোর দেববর্মা"	
"1022556"	"প্রীতম ভট্টাচার্য"	
"1022557"	"রাতুল দেব বর্মন"	
"1022558"	"বীণাপাণি চন্দ"	
"1022559"	"অমলেন্দু চৌধুরী"	
"1022560"	"রথীন চক্রবর্তী"	
"1022561"	"আলাউদ্দীন শেখ"	
"1022562"	"রঞ্জিত দে"	
"1022563"	"কুন্তল মুখোপাধ্যায়"	
"1022564"	"শ্যামলাল দেববর্মা"	
"1022565"	"বিমলেন্দ্র চক্রবর্তী"	
"1022566"	"পারবিন নাহার"	
"1022567"	"ককস্লাইমুঙ তেই কমথিঙমুঙ"	
"1022568"	"হাবিব তনবীর"	
"1022569"	"নিত্যরঞ্জন দাস"	
"1022570"	"শিশিরকুমার"	
"1022571"	"বিজয় আঢ্য"	
"1022572"	"ইন্দ্রজিৎ পাল"	
"1022573"	"নিরূপ মিত্র"	
"1022574"	"রতন লাহিড়ী"	
"1022575"	"সুপ্রকাশ রায়"	
"1022576"	"শেখর দাসগুপ্ত"	
"1022577"	"মীর মোসর্‌রাফ আলী"	
"1022578"	"রাধেশ্যাম ব্রক্ষ্মচারী"	
"1022579"	"রণেন দাম"	
"1022580"	"রুদ্র প্রতাপ চট্টোপাধ্যায়"	
"1022581"	"চম্পক কুমার দাশ"	
"1022582"	"ডঃ অনুপ ঘোষাল"	
"1022583"	"রজত পাল"	
"1022584"	"শ্রীমন্ত চট্টোপাধ্যায়"	
"1022585"	"যোগীন্দ্রনাথ মজুমদার"	
"1022586"	"জ্যোৎস্না দেবী"	
"1022587"	"স্মৃতি মিত্র"	
"1022588"	"সুনীল মুন্সী"	
"1022589"	"তেজপাল সিং"	
"1022590"	"অজয় গুপ্ত"	
"1022591"	"উস্তাদ আলি আকবর খান"	
"1022592"	"চন্দ্রনাথ দাস"	
"1022593"	"স্বপ্না বন্দ্যোপাধ্যায় গুহ"	
"1022594"	"সুরজিৎ বন্দ্যোপাধ্যায়"	
"1022595"	"সাদাত হাসান মান্টো"	
"1022596"	"পার্থসারথি চট্টোপাধ্যায়"	
"1022597"	"রতন খাসনবিশ"	
"1022598"	"অনিন্দ্য বন্দ্যোপাধ্যায়"	
"1022599"	"শংকর বন্দ্যোপাধ্যায়"	
"1022600"	"অনুকুল মণ্ডল"	
"1022601"	"অর্ণব সেন"	
"1022602"	"বঙ্কিম চক্রবর্তী"	
"1022603"	"শম্ভু রক্ষিত"	
"1022604"	"হরিদাস মণ্ডল"	
"1022605"	"প্রবীরকুমার মিত্র"	
"1022606"	"জ্যোতির্ময় রায়"	
"1022607"	"পবিত্রভূষণ সরকার"	
"1022472"	"দিব্যেন্দু হোতা"	
